invoice_id,customer_id,project_id,invoice_date,due_date,payment_date,subtotal,tax_rate,tax_amount,total,currency,status,payment_method,notes,terms
INV-000197,4764,PRJ-00384,2021-05-02,2021-07-01,,185091.67,0.08,14807.33,199899.0,USD,Sent,,,Net 15
INV-000198,4047,PRJ-00086,2020-11-28,2021-01-27,,148516.32,0.08,11881.31,160397.63,USD,Cancelled,,Go must trouble arm nothing song.,Net 30
INV-000199,135,PRJ-01181,2023-06-13,2023-07-13,,189579.73,0.08,15166.38,204746.11000000002,USD,Sent,,,Net 15
INV-000200,886,PRJ-00388,2021-04-28,2021-06-27,2021-06-17,176467.34,0.08,14117.39,190584.72999999998,USD,Paid,Wire Transfer,Onto sport agree adult red activity baby.,Net 15
INV-000201,3502,PRJ-00307,2020-10-24,2020-12-23,,55846.3,0.08,4467.7,60314.0,USD,Overdue,,,Net 45
INV-000202,2634,PRJ-00396,2021-06-12,2021-07-12,2021-07-02,33186.75,0.08,2654.94,35841.69,USD,Paid,PayPal,,Net 60
INV-000203,3818,PRJ-01067,2024-04-01,2024-05-16,,102665.94,0.08,8213.28,110879.22,USD,Cancelled,,Various both find until market word.,Net 15
INV-000204,3067,PRJ-00537,2020-01-17,2020-03-17,,60933.91,0.08,4874.71,65808.62000000001,USD,Draft,,,Net 30
INV-000205,1839,PRJ-00453,2020-10-05,2020-12-04,,173790.16,0.08,13903.21,187693.37,USD,Draft,,Central rate her get coach.,Net 30
INV-000206,2329,PRJ-01031,2022-07-20,2022-08-04,,158844.25,0.08,12707.54,171551.79,USD,Sent,,Plan hit hundred stage administration easy current.,Net 60
INV-000207,1460,PRJ-00322,2022-09-23,2022-11-07,,166236.11,0.08,13298.89,179535.0,USD,Cancelled,,,Net 60
INV-000208,2593,PRJ-01084,2023-02-08,2023-03-25,,50571.58,0.08,4045.73,54617.310000000005,USD,Overdue,,,Net 15
INV-000209,1441,PRJ-00025,2023-08-22,2023-10-21,2023-10-12,31742.63,0.08,2539.41,34282.04,USD,Paid,PayPal,,Net 30
INV-000210,1507,PRJ-01016,2020-04-12,2020-04-27,,50029.0,0.08,4002.32,54031.32,USD,Draft,,,Net 30
INV-000211,3801,PRJ-00035,2021-03-19,2021-04-03,2021-03-24,80726.68,0.08,6458.13,87184.81,USD,Paid,Wire Transfer,,Net 45
INV-000212,1216,PRJ-00473,2020-03-10,2020-04-24,,68690.35,0.08,5495.23,74185.58,USD,Draft,,,Net 30
INV-000213,1436,PRJ-00016,2023-12-12,2023-12-27,,139320.86,0.08,11145.67,150466.53,USD,Cancelled,,,Net 30
INV-000214,2456,PRJ-00249,2024-06-03,2024-07-03,,12705.43,0.08,1016.43,13721.86,USD,Overdue,,Truth serious lot everything tend leg lose four.,Net 15
INV-000215,4193,PRJ-00996,2022-05-02,2022-05-17,,59483.05,0.08,4758.64,64241.69,USD,Cancelled,,,Net 45
INV-000216,15,PRJ-00783,2023-11-04,2023-12-19,2023-12-12,195510.44,0.08,15640.84,211151.28,USD,Paid,Credit Card,,Net 30
INV-000217,1394,PRJ-00460,2021-08-03,2021-09-02,,150264.63,0.08,12021.17,162285.80000000002,USD,Cancelled,,,Net 15
INV-000218,28,PRJ-00367,2020-11-09,2020-12-09,,176222.18,0.08,14097.77,190319.94999999998,USD,Sent,,Amount central something able leg finally help measure.,Net 15
INV-000219,1781,PRJ-00279,2023-07-20,2023-09-03,,185659.27,0.08,14852.74,200512.00999999998,USD,Cancelled,,Exactly collection arrive free.,Net 45
INV-000220,1529,PRJ-00650,2022-08-17,2022-09-01,,38552.6,0.08,3084.21,41636.81,USD,Draft,,Hundred worry above.,Net 15
INV-000221,3216,PRJ-00108,2020-11-22,2020-12-07,,121944.19,0.08,9755.54,131699.73,USD,Cancelled,,,Net 30
INV-000222,753,,2023-01-27,2023-03-28,2023-03-23,102969.16,0.08,8237.53,111206.69,USD,Paid,Wire Transfer,,Net 45
INV-000223,2022,PRJ-00247,2023-08-13,2023-09-27,,139097.84,0.08,11127.83,150225.66999999998,USD,Draft,,,Net 60
INV-000224,4968,PRJ-00178,2020-11-05,2021-01-04,,84280.65,0.08,6742.45,91023.09999999999,USD,Draft,,,Net 15
INV-000225,885,PRJ-00429,2022-04-19,2022-05-04,,163703.22,0.08,13096.26,176799.48,USD,Overdue,,Record their camera animal owner total.,Net 15
INV-000226,2396,PRJ-00003,2024-02-08,2024-03-24,,136481.67,0.08,10918.53,147400.2,USD,Cancelled,,,Net 15
INV-000227,3330,PRJ-00713,2020-11-25,2021-01-24,,190700.34,0.08,15256.03,205956.37,USD,Draft,,,Net 30
INV-000228,1446,PRJ-00391,2023-11-23,2024-01-22,,154504.93,0.08,12360.39,166865.32,USD,Sent,,,Net 30
INV-000229,4997,PRJ-00765,2022-09-21,2022-10-21,2022-10-23,15017.69,0.08,1201.42,16219.11,USD,Paid,PayPal,,Net 60
INV-000230,775,PRJ-00872,2024-05-06,2024-07-05,,189494.08,0.08,15159.53,204653.61,USD,Draft,,Safe and both rise listen back.,Net 30
INV-000231,3801,PRJ-00637,2020-02-03,2020-03-19,,142495.83,0.08,11399.67,153895.5,USD,Draft,,,Net 45
INV-000232,4723,PRJ-00658,2024-11-08,2024-12-08,,53373.88,0.08,4269.91,57643.78999999999,USD,Sent,,,Net 60
INV-000233,357,PRJ-00405,2021-11-17,2021-12-02,,82227.62,0.08,6578.21,88805.83,USD,Overdue,,Box game especially protect can.,Net 60
INV-000234,4515,PRJ-00238,2022-08-18,2022-09-17,,188675.82,0.08,15094.07,203769.89,USD,Draft,,Blood that become economy site beat nation.,Net 30
INV-000235,1155,PRJ-00706,2020-12-12,2021-01-26,,13794.65,0.08,1103.57,14898.22,USD,Draft,,,Net 15
INV-000236,1510,PRJ-01065,2023-08-31,2023-10-15,,67340.27,0.08,5387.22,72727.49,USD,Draft,,,Net 60
INV-000237,1065,PRJ-01108,2022-02-15,2022-04-01,,106080.38,0.08,8486.43,114566.81,USD,Cancelled,,Product strong blood government.,Net 60
INV-000238,108,PRJ-01113,2023-11-12,2023-12-12,,142763.08,0.08,11421.05,154184.12999999998,USD,Cancelled,,,Net 60
INV-000239,292,PRJ-00890,2022-02-09,2022-03-26,,124451.93,0.08,9956.15,134408.08,USD,Overdue,,,Net 60
INV-000240,1193,PRJ-00349,2021-12-14,2022-02-12,,114861.86,0.08,9188.95,124050.81,USD,Draft,,,Net 30
INV-000241,1826,PRJ-00736,2022-01-12,2022-02-11,2022-02-07,42426.01,0.08,3394.08,45820.090000000004,USD,Paid,Credit Card,,Net 30
INV-000242,3421,PRJ-01035,2020-10-01,2020-10-31,,45825.05,0.08,3666.0,49491.05,USD,Draft,,Allow federal themselves kid.,Net 30
INV-000243,410,PRJ-00313,2021-05-01,2021-05-16,,130319.55,0.08,10425.56,140745.11000000002,USD,Overdue,,,Net 15
INV-000244,1550,PRJ-00107,2020-01-22,2020-03-07,2020-03-10,109737.03,0.08,8778.96,118515.98999999999,USD,Paid,PayPal,Any human word half still member administration political.,Net 45
INV-000245,647,PRJ-00965,2021-03-24,2021-05-08,,141283.71,0.08,11302.7,152586.41,USD,Cancelled,,Station think such dream.,Net 15
INV-000246,2057,PRJ-00608,2020-12-21,2021-02-04,,174036.48,0.08,13922.92,187959.40000000002,USD,Cancelled,,Actually instead so discover because.,Net 30
INV-000247,144,PRJ-00574,2024-08-25,2024-10-09,,76225.94,0.08,6098.08,82324.02,USD,Cancelled,,,Net 30
INV-000248,593,PRJ-00928,2022-10-17,2022-12-01,,186170.43,0.08,14893.63,201064.06,USD,Cancelled,,,Net 45
INV-000249,1077,PRJ-01052,2024-02-02,2024-03-03,,32426.65,0.08,2594.13,35020.78,USD,Cancelled,,,Net 60
INV-000250,2425,PRJ-00841,2023-04-30,2023-05-30,2023-05-30,5684.88,0.08,454.79,6139.67,USD,Paid,PayPal,,Net 45
INV-000251,3617,PRJ-00778,2024-04-20,2024-06-04,,18094.11,0.08,1447.53,19541.64,USD,Overdue,,,Net 30
INV-000252,4148,PRJ-00131,2021-03-12,2021-03-27,2021-03-22,199515.72,0.08,15961.26,215476.98,USD,Paid,PayPal,,Net 15
INV-000253,985,PRJ-01033,2021-03-15,2021-04-29,,79322.82,0.08,6345.83,85668.65000000001,USD,Sent,,Need start with traditional participant keep kitchen.,Net 15
INV-000254,3556,PRJ-00771,2024-07-18,2024-09-01,2024-09-03,166615.04,0.08,13329.2,179944.24000000002,USD,Paid,Bank Transfer,Beautiful someone talk military series not environment still.,Net 60
INV-000255,1824,,2023-06-23,2023-08-07,,164989.88,0.08,13199.19,178189.07,USD,Sent,,,Net 15
INV-000256,646,PRJ-00605,2023-08-01,2023-08-16,2023-08-16,94397.88,0.08,7551.83,101949.71,USD,Paid,Check,,Net 15
INV-000257,2168,PRJ-00908,2020-02-02,2020-03-03,,71340.09,0.08,5707.21,77047.3,USD,Sent,,,Net 30
INV-000258,3139,PRJ-00755,2023-10-24,2023-12-23,2023-12-16,174672.85,0.08,13973.83,188646.68,USD,Paid,Check,,Net 60
INV-000259,2982,PRJ-00806,2021-11-28,2022-01-12,,180886.96,0.08,14470.96,195357.91999999998,USD,Overdue,,,Net 60
INV-000260,1742,PRJ-00733,2023-05-11,2023-06-25,,104206.91,0.08,8336.55,112543.46,USD,Draft,,,Net 15
INV-000261,457,PRJ-00838,2023-04-29,2023-06-28,,116305.21,0.08,9304.42,125609.63,USD,Cancelled,,,Net 30
INV-000262,2300,PRJ-00833,2024-11-17,2024-12-17,2024-12-13,49186.68,0.08,3934.93,53121.61,USD,Paid,Check,,Net 30
INV-000263,4123,PRJ-00172,2022-09-28,2022-11-12,,86034.63,0.08,6882.77,92917.40000000001,USD,Cancelled,,,Net 60
INV-000264,4903,PRJ-00910,2024-05-12,2024-07-11,,128014.63,0.08,10241.17,138255.80000000002,USD,Draft,,,Net 30
INV-000265,1830,PRJ-00850,2021-03-15,2021-03-30,,27575.61,0.08,2206.05,29781.66,USD,Overdue,,Western him necessary.,Net 60
INV-000266,3915,PRJ-00093,2020-07-11,2020-08-25,2020-08-16,46870.26,0.08,3749.62,50619.880000000005,USD,Paid,Bank Transfer,,Net 15
INV-000267,3508,PRJ-00743,2024-11-22,2025-01-06,,124138.4,0.08,9931.07,134069.47,USD,Cancelled,,,Net 15
INV-000268,3218,PRJ-00639,2022-01-04,2022-03-05,,63795.63,0.08,5103.65,68899.28,USD,Overdue,,,Net 45
INV-000269,3702,PRJ-00627,2021-08-03,2021-10-02,,160832.15,0.08,12866.57,173698.72,USD,Draft,,,Net 60
INV-000270,1661,PRJ-00580,2024-07-02,2024-08-01,,109784.3,0.08,8782.74,118567.04000000001,USD,Overdue,,,Net 30
INV-000271,4091,,2021-03-05,2021-04-04,,22000.93,0.08,1760.07,23761.0,USD,Sent,,,Net 45
INV-000272,3228,PRJ-00475,2023-04-15,2023-04-30,,78683.11,0.08,6294.65,84977.76,USD,Draft,,Establish sit possible recently region.,Net 30
INV-000273,4079,PRJ-00335,2024-06-05,2024-07-05,,85635.28,0.08,6850.82,92486.1,USD,Overdue,,,Net 45
INV-000274,3765,PRJ-00843,2020-10-10,2020-11-24,,140112.41,0.08,11208.99,151321.4,USD,Overdue,,,Net 60
INV-000275,2091,,2022-12-08,2023-01-07,,35770.04,0.08,2861.6,38631.64,USD,Draft,,Quite protect choice event morning.,Net 30
INV-000276,1604,PRJ-01193,2022-04-06,2022-05-21,2022-05-25,163820.99,0.08,13105.68,176926.66999999998,USD,Paid,Bank Transfer,,Net 45
INV-000277,4872,PRJ-00933,2022-08-04,2022-10-03,,57822.4,0.08,4625.79,62448.19,USD,Sent,,,Net 45
INV-000278,4304,PRJ-00053,2024-07-12,2024-08-26,,184066.77,0.08,14725.34,198792.11,USD,Overdue,,,Net 15
INV-000279,4604,PRJ-01064,2020-11-19,2020-12-04,,100765.89,0.08,8061.27,108827.16,USD,Draft,,,Net 30
INV-000280,950,PRJ-00856,2022-09-02,2022-11-01,,6844.81,0.08,547.58,7392.39,USD,Sent,,Visit participant too officer argue sell participant.,Net 15
INV-000281,4365,PRJ-00178,2021-05-09,2021-06-08,,110902.21,0.08,8872.18,119774.39000000001,USD,Overdue,,,Net 60
INV-000282,1498,PRJ-01122,2024-01-25,2024-03-10,,86255.18,0.08,6900.41,93155.59,USD,Cancelled,,,Net 15
INV-000283,1592,,2021-08-16,2021-10-15,,175567.52,0.08,14045.4,189612.91999999998,USD,Cancelled,,,Net 15
INV-000284,2119,,2023-12-08,2024-01-22,,155109.9,0.08,12408.79,167518.69,USD,Draft,,Identify discover fly fire paper kind quite recent.,Net 15
INV-000285,3245,PRJ-00201,2020-07-25,2020-08-24,,160926.45,0.08,12874.12,173800.57,USD,Overdue,,,Net 45
INV-000286,4311,PRJ-01175,2024-08-16,2024-10-15,,22189.16,0.08,1775.13,23964.29,USD,Draft,,,Net 15
INV-000287,4219,PRJ-00013,2024-02-11,2024-03-27,,169785.24,0.08,13582.82,183368.06,USD,Overdue,,Why process add.,Net 60
INV-000288,2951,PRJ-00519,2021-03-02,2021-03-17,,38006.08,0.08,3040.49,41046.57,USD,Cancelled,,,Net 60
INV-000289,546,PRJ-01103,2020-01-19,2020-02-18,,94399.25,0.08,7551.94,101951.19,USD,Sent,,,Net 45
INV-000290,2156,PRJ-00690,2024-07-07,2024-07-22,,71675.1,0.08,5734.01,77409.11,USD,Overdue,,Model ask now.,Net 30
INV-000291,510,PRJ-00661,2023-11-16,2023-12-16,2023-12-17,82183.49,0.08,6574.68,88758.17000000001,USD,Paid,Check,,Net 30
INV-000292,2418,PRJ-00823,2021-10-09,2021-12-08,,49521.48,0.08,3961.72,53483.200000000004,USD,Sent,,,Net 15
INV-000293,1133,PRJ-00172,2023-03-11,2023-05-10,,43103.35,0.08,3448.27,46551.619999999995,USD,Overdue,,,Net 60
INV-000294,1873,PRJ-00944,2023-08-12,2023-09-11,,43373.19,0.08,3469.86,46843.05,USD,Sent,,Drug still reason suffer program picture.,Net 45
INV-000295,3244,PRJ-00512,2022-04-22,2022-06-21,2022-06-25,116366.52,0.08,9309.32,125675.84,USD,Paid,Credit Card,Half way chance turn feeling try city.,Net 15
INV-000296,938,PRJ-00070,2020-05-08,2020-06-07,,57741.53,0.08,4619.32,62360.85,USD,Draft,,Could course player recognize at store.,Net 60
INV-000297,1258,PRJ-00412,2024-08-03,2024-09-17,,83997.92,0.08,6719.83,90717.75,USD,Draft,,Call leg herself impact site.,Net 45
INV-000298,1593,PRJ-00916,2020-09-15,2020-09-30,,156010.48,0.08,12480.84,168491.32,USD,Sent,,,Net 45
INV-000299,3993,PRJ-00264,2020-04-25,2020-05-10,,47744.3,0.08,3819.54,51563.840000000004,USD,Cancelled,,,Net 60
INV-000300,4131,PRJ-00924,2024-12-01,2024-12-31,,158657.25,0.08,12692.58,171349.83,USD,Cancelled,,,Net 30
INV-000301,2067,PRJ-00635,2020-02-19,2020-04-04,,176739.74,0.08,14139.18,190878.91999999998,USD,Sent,,Capital democratic treatment ability bring money.,Net 15
INV-000302,3854,PRJ-01198,2022-07-26,2022-08-10,,98137.07,0.08,7850.97,105988.04000000001,USD,Draft,,Member Mr certainly line assume prevent record seek.,Net 60
INV-000303,334,PRJ-00894,2021-07-08,2021-09-06,,64674.05,0.08,5173.92,69847.97,USD,Sent,,,Net 45
INV-000304,4802,PRJ-00569,2023-12-17,2024-01-31,,190849.69,0.08,15267.98,206117.67,USD,Overdue,,More television nor nearly what.,Net 60
INV-000305,549,PRJ-00743,2024-08-24,2024-10-23,,45303.91,0.08,3624.31,48928.22,USD,Overdue,,,Net 15
INV-000306,142,PRJ-00162,2022-03-09,2022-04-08,,138611.42,0.08,11088.91,149700.33000000002,USD,Sent,,,Net 30
INV-000307,177,PRJ-00818,2023-03-30,2023-05-29,,36109.8,0.08,2888.78,38998.58,USD,Cancelled,,,Net 30
INV-000308,322,PRJ-00842,2024-10-13,2024-10-28,,43556.65,0.08,3484.53,47041.18,USD,Draft,,,Net 45
INV-000309,1049,,2021-04-19,2021-05-19,,103985.75,0.08,8318.86,112304.61,USD,Cancelled,,,Net 15
INV-000310,2250,PRJ-01136,2021-11-29,2022-01-13,,163677.44,0.08,13094.2,176771.64,USD,Draft,,,Net 60
INV-000311,4305,PRJ-00457,2023-06-24,2023-07-24,,19227.05,0.08,1538.16,20765.21,USD,Draft,,Whose discussion agree party.,Net 30
INV-000312,3093,PRJ-00709,2021-10-31,2021-12-30,2022-01-01,50573.53,0.08,4045.88,54619.409999999996,USD,Paid,Check,Rather cup bag himself blood technology foreign church.,Net 60
INV-000313,1510,PRJ-00818,2023-02-22,2023-03-24,,125069.63,0.08,10005.57,135075.2,USD,Draft,,Rock grow quickly blood.,Net 60
INV-000314,1711,PRJ-00492,2022-12-04,2023-02-02,2023-02-05,160027.89,0.08,12802.23,172830.12000000002,USD,Paid,PayPal,,Net 45
INV-000315,139,PRJ-00343,2024-09-17,2024-11-01,,136113.61,0.08,10889.09,147002.69999999998,USD,Draft,,,Net 45
INV-000316,2854,PRJ-01143,2024-03-15,2024-04-14,,76608.44,0.08,6128.68,82737.12,USD,Cancelled,,,Net 60
INV-000317,2081,PRJ-00097,2020-09-16,2020-10-31,,50514.22,0.08,4041.14,54555.36,USD,Cancelled,,,Net 45
INV-000318,3730,PRJ-00541,2021-12-09,2022-01-08,,6286.15,0.08,502.89,6789.04,USD,Draft,,,Net 60
INV-000319,406,PRJ-00059,2020-10-24,2020-12-23,,76684.57,0.08,6134.77,82819.34000000001,USD,Sent,,Administration our a across.,Net 30
INV-000320,4833,PRJ-00739,2021-09-15,2021-11-14,,93029.97,0.08,7442.4,100472.37,USD,Overdue,,Whatever character should stuff.,Net 15
INV-000321,2066,PRJ-00082,2024-06-12,2024-07-12,,122444.7,0.08,9795.58,132240.28,USD,Overdue,,Report major put.,Net 45
INV-000322,2390,PRJ-01077,2020-07-15,2020-08-29,,128224.57,0.08,10257.97,138482.54,USD,Sent,,Four box question over.,Net 15
INV-000323,3008,PRJ-00842,2022-10-27,2022-11-26,,54096.1,0.08,4327.69,58423.79,USD,Draft,,Step focus particularly throughout opportunity structure cold.,Net 60
INV-000324,4059,PRJ-00528,2020-05-25,2020-07-24,,132125.17,0.08,10570.01,142695.18000000002,USD,Cancelled,,,Net 45
INV-000325,2052,PRJ-00269,2023-06-23,2023-07-23,,77274.18,0.08,6181.93,83456.10999999999,USD,Sent,,Prepare resource personal know.,Net 15
INV-000326,2352,PRJ-01144,2022-08-29,2022-10-28,,55484.86,0.08,4438.79,59923.65,USD,Cancelled,,,Net 30
INV-000327,801,PRJ-00082,2022-07-23,2022-09-06,,106645.52,0.08,8531.64,115177.16,USD,Overdue,,,Net 60
INV-000328,4927,PRJ-00779,2020-03-15,2020-03-30,2020-03-22,112207.67,0.08,8976.61,121184.28,USD,Paid,Check,,Net 60
INV-000329,513,PRJ-01022,2024-04-19,2024-06-18,,153771.8,0.08,12301.74,166073.53999999998,USD,Draft,,,Net 60
INV-000330,3370,PRJ-00266,2023-07-24,2023-09-22,2023-09-25,181348.87,0.08,14507.91,195856.78,USD,Paid,Bank Transfer,Shake guy southern reach vote street.,Net 15
INV-000331,1477,PRJ-00697,2023-04-13,2023-06-12,,110852.7,0.08,8868.22,119720.92,USD,Overdue,,,Net 30
INV-000332,2747,PRJ-00786,2023-10-21,2023-12-20,,81262.4,0.08,6500.99,87763.39,USD,Sent,,,Net 15
INV-000333,1794,PRJ-00198,2021-07-30,2021-08-14,,129483.78,0.08,10358.7,139842.48,USD,Sent,,,Net 60
INV-000334,673,PRJ-00563,2020-09-04,2020-11-03,,124196.71,0.08,9935.74,134132.45,USD,Cancelled,,Resource economic machine campaign approach.,Net 45
INV-000335,2175,PRJ-00208,2021-03-15,2021-04-29,,17933.58,0.08,1434.69,19368.27,USD,Cancelled,,,Net 30
INV-000336,1300,PRJ-00859,2023-06-05,2023-07-05,,158969.02,0.08,12717.52,171686.53999999998,USD,Cancelled,,,Net 15
INV-000337,4187,PRJ-00450,2020-11-21,2021-01-20,2021-01-23,26372.32,0.08,2109.79,28482.11,USD,Paid,Credit Card,Significant participant charge sister economic sea pass.,Net 30
INV-000338,1851,PRJ-01044,2022-10-08,2022-10-23,,58904.57,0.08,4712.37,63616.94,USD,Sent,,,Net 60
INV-000339,1503,PRJ-00390,2022-09-16,2022-11-15,,184990.02,0.08,14799.2,199789.22,USD,Cancelled,,Increase those building main.,Net 15
INV-000340,841,PRJ-00705,2023-06-17,2023-08-16,,184202.25,0.08,14736.18,198938.43,USD,Cancelled,,Leader partner population gas.,Net 60
INV-000341,530,PRJ-00145,2020-11-08,2020-11-23,,57339.27,0.08,4587.14,61926.409999999996,USD,Overdue,,,Net 15
INV-000342,3145,PRJ-00647,2024-04-08,2024-05-08,,107104.15,0.08,8568.33,115672.48,USD,Cancelled,,Big term movie condition leg style.,Net 30
INV-000343,3807,PRJ-00808,2022-04-12,2022-04-27,,23217.98,0.08,1857.44,25075.42,USD,Cancelled,,,Net 30
INV-000344,4576,PRJ-00575,2021-10-28,2021-12-12,,12149.44,0.08,971.96,13121.400000000001,USD,Sent,,,Net 15
INV-000345,4202,PRJ-00461,2020-10-14,2020-11-28,,134030.07,0.08,10722.41,144752.48,USD,Cancelled,,Level particular forget their song myself affect.,Net 60
INV-000346,2311,PRJ-00435,2023-04-25,2023-06-09,,130885.56,0.08,10470.84,141356.4,USD,Draft,,Wife follow year score western.,Net 45
INV-000347,4495,PRJ-00003,2024-07-15,2024-08-29,2024-08-27,124141.14,0.08,9931.29,134072.43,USD,Paid,Wire Transfer,,Net 60
INV-000348,3184,PRJ-00695,2024-11-04,2025-01-03,,92991.49,0.08,7439.32,100430.81,USD,Sent,,Thought school agreement time.,Net 60
INV-000349,3351,PRJ-00157,2021-01-29,2021-03-15,,194038.67,0.08,15523.09,209561.76,USD,Sent,,Research age magazine degree class stand when.,Net 30
INV-000350,2513,PRJ-00410,2023-10-01,2023-10-31,,100242.95,0.08,8019.44,108262.39,USD,Sent,,Single cause throughout bring day prevent citizen.,Net 60
INV-000351,2483,PRJ-01066,2022-09-13,2022-09-28,2022-09-27,122138.03,0.08,9771.04,131909.07,USD,Paid,PayPal,,Net 15
INV-000352,1195,,2023-08-01,2023-09-15,,32392.44,0.08,2591.4,34983.84,USD,Overdue,,,Net 15
INV-000353,4684,PRJ-00191,2021-02-15,2021-04-01,,97919.39,0.08,7833.55,105752.94,USD,Cancelled,,,Net 45
INV-000354,2262,PRJ-00335,2020-07-06,2020-09-04,,20461.67,0.08,1636.93,22098.6,USD,Sent,,,Net 45
INV-000355,1215,PRJ-01046,2022-05-12,2022-07-11,,10336.08,0.08,826.89,11162.97,USD,Draft,,,Net 60
INV-000356,1293,PRJ-00874,2023-10-18,2023-12-02,,34677.06,0.08,2774.16,37451.22,USD,Draft,,,Net 30
INV-000357,1241,PRJ-00315,2021-05-09,2021-06-23,,61633.59,0.08,4930.69,66564.28,USD,Overdue,,,Net 30
INV-000358,3502,PRJ-00078,2021-07-28,2021-09-26,2021-09-24,86637.73,0.08,6931.02,93568.75,USD,Paid,PayPal,Meet billion main step close.,Net 60
INV-000359,4059,,2020-07-17,2020-08-16,,90874.58,0.08,7269.97,98144.55,USD,Draft,,,Net 15
INV-000360,419,PRJ-00768,2023-04-28,2023-06-12,2023-06-09,99297.97,0.08,7943.84,107241.81,USD,Paid,Wire Transfer,Throughout whatever play scientist yard south.,Net 30
INV-000361,2808,PRJ-00928,2023-10-17,2023-12-01,,139116.68,0.08,11129.33,150246.00999999998,USD,Overdue,,,Net 15
INV-000362,3896,PRJ-00147,2023-06-24,2023-08-08,,171475.32,0.08,13718.03,185193.35,USD,Overdue,,,Net 15
INV-000363,3871,PRJ-01120,2020-03-02,2020-03-17,,102740.12,0.08,8219.21,110959.32999999999,USD,Overdue,,Growth step next wish.,Net 15
INV-000364,2945,PRJ-00245,2022-03-15,2022-05-14,,32106.16,0.08,2568.49,34674.65,USD,Cancelled,,,Net 45
INV-000365,468,PRJ-00949,2020-09-12,2020-09-27,,117138.44,0.08,9371.08,126509.52,USD,Overdue,,,Net 60
INV-000366,1449,PRJ-00020,2021-07-13,2021-07-28,2021-08-02,166555.55,0.08,13324.44,179879.99,USD,Paid,Credit Card,Computer up she black glass usually enjoy available.,Net 45
INV-000367,366,PRJ-00673,2023-03-04,2023-05-03,,105602.25,0.08,8448.18,114050.43,USD,Cancelled,,,Net 15
INV-000368,1587,PRJ-00009,2020-08-17,2020-10-16,,198860.93,0.08,15908.87,214769.8,USD,Draft,,Special year state among above reflect.,Net 45
INV-000369,3466,PRJ-00169,2024-02-29,2024-03-15,,32637.27,0.08,2610.98,35248.25,USD,Overdue,,,Net 30
INV-000370,1780,PRJ-01037,2022-12-31,2023-01-30,,91994.63,0.08,7359.57,99354.20000000001,USD,Overdue,,,Net 30
INV-000371,907,PRJ-00564,2023-03-10,2023-05-09,,5804.94,0.08,464.4,6269.339999999999,USD,Draft,,Attention music hope maintain.,Net 60
INV-000372,148,PRJ-00834,2022-06-09,2022-07-09,,199645.2,0.08,15971.62,215616.82,USD,Sent,,,Net 30
INV-000373,1916,PRJ-00107,2021-02-10,2021-02-25,,198400.0,0.08,15872.0,214272.0,USD,Sent,,,Net 15
INV-000374,2061,PRJ-01023,2022-07-16,2022-09-14,,49694.4,0.08,3975.55,53669.950000000004,USD,Sent,,Education trade PM list writer.,Net 60
INV-000375,1074,PRJ-00225,2024-05-02,2024-05-17,,112441.18,0.08,8995.29,121436.47,USD,Sent,,,Net 60
INV-000376,4266,PRJ-00394,2022-02-13,2022-03-30,,120027.01,0.08,9602.16,129629.17,USD,Sent,,Perhaps single it ask author.,Net 30
INV-000377,3509,PRJ-00578,2024-01-10,2024-03-10,,107369.56,0.08,8589.56,115959.12,USD,Cancelled,,Try describe tree card.,Net 30
INV-000378,2434,PRJ-00256,2022-10-24,2022-12-23,,109087.26,0.08,8726.98,117814.23999999999,USD,Sent,,,Net 15
INV-000379,4028,PRJ-00267,2020-03-20,2020-04-19,,130402.86,0.08,10432.23,140835.09,USD,Sent,,,Net 60
INV-000380,2619,PRJ-00417,2023-03-21,2023-05-20,2023-05-19,14662.05,0.08,1172.96,15835.009999999998,USD,Paid,PayPal,,Net 45
INV-000381,2436,PRJ-00721,2024-07-29,2024-08-28,,40664.33,0.08,3253.15,43917.48,USD,Draft,,Notice might ability good detail individual.,Net 60
INV-000382,333,PRJ-00071,2020-04-02,2020-05-02,2020-04-25,146335.94,0.08,11706.88,158042.82,USD,Paid,PayPal,,Net 15
